video_id,video_title,author,comment,likes,date
Q8PH8vk0QcU,"“죄송해요” 양세찬, 눈치 보며 영어 문장 들은 대로 목적지 설명↘",@Majesty_challenge1234,"서당개 3년이면 풍월을 읖는다고 ㅋㅋㅋ
이젠 세찬이형도 깡깡이 아니다 ㅋㅋㅋㅋ
하동훈은 무한도전 덕분에 깡깡이 탈출 ㅋㅋㅋ",34,2026-05-17T10:03:05Z
LlZq8_cu_tM,"지석진, 네 번째 발가락 교정으로 인생 최대 고민 해결! (ft. 로또발)",@윤복순-y7j,맞아요~지석진은~유재석님잘만났지요,1,2026-05-17T12:51:32Z
LlZq8_cu_tM,"지석진, 네 번째 발가락 교정으로 인생 최대 고민 해결! (ft. 로또발)",@EugeniaLucy,지석진씨 기독교인 아니세여?ㅋㅋ,1,2026-05-17T12:37:35Z
LlZq8_cu_tM,"지석진, 네 번째 발가락 교정으로 인생 최대 고민 해결! (ft. 로또발)",@히비2-d1m,지석진은 유재석을 만난게 로또지,5,2026-05-17T11:15:25Z
LlZq8_cu_tM,"지석진, 네 번째 발가락 교정으로 인생 최대 고민 해결! (ft. 로또발)",@underground84100,석삼이형 연말에 사주볼때는 좋은편은 아니였는데  ㅋㅋ 족사주는 좋네 ㅋㅋㅋㅋㅋ,3,2026-05-17T11:02:12Z
LlZq8_cu_tM,"지석진, 네 번째 발가락 교정으로 인생 최대 고민 해결! (ft. 로또발)",@diversusreact1627,0:04 양세찬은 정말 잘생기고 귀엽다. ❤❤❤❤❤❤,1,2026-05-17T10:11:35Z
LlZq8_cu_tM,"지석진, 네 번째 발가락 교정으로 인생 최대 고민 해결! (ft. 로또발)",@미크슨,1:00 지석진 드디어 2026 연예대상 수상하는구나,4,2026-05-17T09:59:28Z
LlZq8_cu_tM,"지석진, 네 번째 발가락 교정으로 인생 최대 고민 해결! (ft. 로또발)",@yy1818-z8y,살다 살다 족 사주는 처음본다 타로보다 더 신뢰가 안감 ㅋㅋㅋ,6,2026-05-17T09:58:36Z
LlZq8_cu_tM,"지석진, 네 번째 발가락 교정으로 인생 최대 고민 해결! (ft. 로또발)",@darial7078,👣🍀👃,1,2026-05-17T09:57:55Z
LlZq8_cu_tM,"지석진, 네 번째 발가락 교정으로 인생 최대 고민 해결! (ft. 로또발)",@mangnanyong,"석진할아버지 정도면 소득,재산 상위 1퍼일텐데 돈이 다나간다니요.......",3,2026-05-17T09:53:10Z
LlZq8_cu_tM,"지석진, 네 번째 발가락 교정으로 인생 최대 고민 해결! (ft. 로또발)",@장선우-w3p,지석진 발 이뿌네용….🦶,4,2026-05-17T09:52:58Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@jameshur3458,지예은 은 사주 안믿어 기독교인이니까 ~~~ 거짓말😊,0,2026-05-18T23:37:42Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@chwisoxk,솔직히 바타랑 결혼하면 갔다올 것 같긴 함.. 바타 뭔가 쎄함.. 지예은 연애는 모르겠는데 배우자상은 아니긴 해... 뭔가 너무 철이 안 든 느낌이라 그런가,2,2026-05-18T22:51:21Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@john2480cho,캐릭터 잘 잡았네 ㅋㅋㅋ 이후에 양세찬이랑 게임할 때도 대빅이었음 ㅋㅋㅋ 가슴 내밀기 ㅋㅋㅋ,0,2026-05-18T20:03:11Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@3rdOfDecember,Cute and rude aren’t the same,0,2026-05-18T17:48:03Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@aaaaaaaaaaa-x3f,족상가 지랄하네 ㅋ,0,2026-05-18T16:07:45Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@름이구-t7g,이게 재밌음...? 전소바리였으면 토크 엄청 했을텐데 뭐라 말할지 몰라서 맨날 이러고 있네..,3,2026-05-18T15:35:20Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@zbxm0414,개웃겼음 이거 나지막히 거짓말 외치는겈ㅋㅋㅋㅋ,0,2026-05-18T13:42:48Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@GU_TheFinal9,거짓말,0,2026-05-18T13:24:24Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@ijdfg-d2o,관상은 과학이다.,0,2026-05-18T12:58:57Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@찌니-e8j,사기꾼,1,2026-05-18T12:50:00Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@lost_for_words,족상..?ㅋㅋㅋㅋㅋ 어휴 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2026-05-18T11:54:33Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@박성욱-q5k,또치 귀여워 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,2026-05-18T11:16:33Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@됴됴ddyodyoo,자막이 ㅈㄹ 웃김 ㅋㅋㅋ,1,2026-05-18T09:56:18Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@준이-o1l,사기꾼이라 안한게 다행임 관상가도 모자라 족상가가 왠말인지 에휴,1,2026-05-18T09:51:14Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@nunununug,아진짜개읏ㅋㅋㅋㅋㅋㅋㅋ,0,2026-05-18T09:26:51Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@말랑이-g7u,결혼을 하라는 것도 아니고ㅋㄱㄲ,0,2026-05-18T05:41:40Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@Indayoo,지예은 귀엽고 웃겨,5,2026-05-18T05:40:15Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@홀랑-y6n2g,지예은 예능폼 올라옴 ㅋㅋㅋ,8,2026-05-18T05:13:58Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@iderok5368,아 지예은 웃겨 ㅋㅋㅋ,2,2026-05-18T03:49:02Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@머걱이1,거짓말 ㅋㅋㅋㅋㅋ 진짜 다 속으로만 생각하는거 시원하게 말해주네,64,2026-05-18T03:45:26Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@yeonjjy6465,ㅋㅋ어제 진짜 귀여웠어,8,2026-05-18T03:24:50Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@baezzang0128,"지여은 귀여웡
모처럼 나온 강아지상 연예인이라 그런가...",0,2026-05-18T02:42:46Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@김미경-w1p5l,지예은 오즘 싸게 바람둥이 있다   지예은 야  선생님.....,1,2026-05-18T02:35:27Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@김미경-w1p5l,지예은 오즘 싸게 바람둥이 있다 대한민국 여분  지예은 오즘 싸게 바람둥이 있다   바타 정신 차려   잘생긴 남자 들이 잘 꼬시는 다   지예은 오즘 싸게 가,1,2026-05-18T02:33:09Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@Kyr-w4p,"정말잼나게잘하넹
예~은. 예능 잘한다",4,2026-05-18T02:09:08Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@user-죠스바,ㅋㅋㅋㅋㅋㅋ나도 거짓말 치네 이러고 봤다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,28,2026-05-18T00:57:18Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@hanhn2424,예능이라고 어른대하는모습이 귀엽다고? 몇살까지 귀여울건데? 어른들한테 막 하고싶은말 까는말하면 재미있는거냐? 런닝맨 시청률도 처참한데  ㅋ  알바들풀었어?,7,2026-05-18T00:19:41Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@mond-u7h,"믿지 마셈 발만 보고 어떻게
알아",0,2026-05-17T23:38:24Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@Wkrhd,발바닥 핥고 싶다,2,2026-05-17T23:36:53Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@JeonWoo-l9o,또 여기 성지된다 나중에,1,2026-05-17T22:30:39Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@착한-c2w,참...비호감 여전 하네 말 하는게.....정이 안가...그 말 쎄다는 제시 도 정이 가는데....,8,2026-05-17T22:22:21Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@누구게99,예은이 귀엽다ㅋㅋㅋㅋ,1,2026-05-17T22:10:39Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@시그널-k2y,"박은채허수경누나 
박은채허다윤누나 
전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현",0,2026-05-17T21:50:52Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@fenomeno.9,거짓말ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,8,2026-05-17T21:39:30Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@sujebi_gorani,예은이 감 다 살아났네.ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 하드캐리,9,2026-05-17T19:49:06Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@Healingeraiamin,Aaaaaahhhu she literally is the laughter button of all the members 🤣🤣🤣Aaahhhh urii dochiii being so cute as always,2,2026-05-17T18:51:19Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@keane174cm,쓰읍 😂😂😂😂😂😂😂,0,2026-05-17T18:03:10Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@차인표인봉태규,얘는 발바닥도 귀엽네 아 남친넘 단명해라!,2,2026-05-17T17:31:04Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@세븐갓-k5v,예은이 웃는게 귀엽고 예쁘다 진짜로 !! 나는 그래서 예은이 나오는 런닝맨 보잖아 재밌으니깐 지예은 화이팅!!,9,2026-05-17T16:25:21Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@rkatkgkqslekdlstodemf,진짜 지예은 ㅈㄴ귀엽고 웃기고 다하넼ㅋㅋ,11,2026-05-17T16:03:38Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@캌킥킥,인성,8,2026-05-17T15:46:36Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@user-dl3ij6wy2e,지예은 진짜 귀여움 ㅋㅋㅋ,6,2026-05-17T15:43:15Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@boxknxg,ㅋㅋㅋㅋㅋㅋ아 진짜 너무 웃겨 런닝맨 멤버들 진짜 오래오래 건강하게 활동하셨음 좋겠다 ㅜㅜ 🩵,8,2026-05-17T14:40:34Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@아임파인땡,예은이누나 내가봤을땐 무조건 세찬이형이야.....,0,2026-05-17T14:39:28Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@리리-n6r,이게맞지 거짓말이지 발만보고 무슨 연애운을 알아 심지어 건강도 발만보고는 모름ㅋㅋㅋㅋㅋ,72,2026-05-17T14:38:55Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@최문식-w3i,워레..MZ들은 예절도 없네.지예은..어른 앞에서..,3,2026-05-17T14:38:06Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@최문식-w3i,지예은 도덕성.예절도 없다.,9,2026-05-17T14:35:17Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@감쟈-t5w,근데 맞긴해 어케 발만 보고 알지?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,93,2026-05-17T14:21:33Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@전형준-r6x,연애만 하지말고 상식 공부좀해라. 쌍화차 한개가 뭐냐? 사람들이 좋아해주니까 생각없이 말하네.,9,2026-05-17T14:11:18Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@슈우우웅dym,ㅋㅋ개귀여워,11,2026-05-17T14:08:04Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@김완기-r6d,지예은 발이 내 살에 닿으면 엄청 따뜻하겠지,1,2026-05-17T14:07:58Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@김완기-r6d,"지예은 발 예쁘다.

발가락도 그렇고 발바닥도 그렇고",1,2026-05-17T14:07:43Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@Jee3838_z,냅다 거짓말 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,26,2026-05-17T14:03:45Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@Sir_David_Beckham,“갔다 오면 좋아”….. 😅😁🤣,1,2026-05-17T13:59:38Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@JasonSmith-e1y,"송지효 위해서라도 지예은 너무 설치지 않았으면
송지효 위해서라도 연애중인것 조심해야지",6,2026-05-17T13:11:56Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@김연정-f6w,"자연스러운예능 보고파..
무도예능보고싶은한사람...
지금도 웃고 있지만
예전 예능이 그리워....",3,2026-05-17T13:00:46Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@vnfma7,예은이 진짜 핵졸귀야 ㅋㅋㅋㅋㅋ,107,2026-05-17T12:59:24Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@박정각-i4e,오늘도 런닝맨 재밌게 잘 보았습니다🎉 유느님 홧팅❤😂,8,2026-05-17T12:55:06Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@미친놈-g2m,이거 다 거짓말인 거 아시죠? 😂,4,2026-05-17T12:35:32Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@dudu78719,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ발보고는 애매하긴해,12,2026-05-17T12:30:29Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@jsong8584,지예은 사주 같은 거 좋아하는데 하필이면 족상이 ㅋㅋㅋㅋㅋㅋ,19,2026-05-17T12:29:31Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@공수거-m7u,무슨 발바닥보고 저러는거냐? 사기꾼이지,0,2026-05-17T12:21:14Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@rookienew2093,보법이 다르니 웃길수밖에,34,2026-05-17T12:13:15Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@Bella-up8hz,거짓말 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,70,2026-05-17T11:59:26Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@rishw6068,지예은 올해도 상 1개정도는 타겠구나,121,2026-05-17T11:51:04Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@정정의복-d4c,정의복 결혼식 지예은 고백 약속 강릉장로교희,2,2026-05-17T11:49:33Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@김영우-h7g,저는 옮겨서 빼놓고 차량 방송안에 여자 연예인이랑 여자 아이돌이 재미있습니다,3,2026-05-17T11:41:15Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@C_-r3n,또치 너무웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,141,2026-05-17T11:31:50Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@underground84100,"예은이 발끈하는거 ㅋㅋ 엄청😂웃기네
그나저나 유느 일복이 계속들어오고.
앞으로도 국민mc 타이틀은 계속될꺼라고.. 
진짜 몸건강히 오래오래 해줬으면 좋겠다",48,2026-05-17T11:04:00Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@VaderetroSatana911,"진짜 예은이 잘 뽑았네 ㅋㅋㅋㅋ
같은 여성멤버끼리 ㅈㄴ 비교되네
ㅋㅋㅋㅋㅋㅋㅋ",22,2026-05-17T10:57:36Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@케이트비숍,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 분량 잘 뽑네,36,2026-05-17T10:57:24Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@따라라라-e4u,저러고 지석진이 지예은 바타 생일 물어본다음에 생일이 늦으니 연하다하는거 진짜 ㅋㅋㅋㅋ 딸 슬퍼할까봐 달래주는 아빠,559,2026-05-17T10:55:59Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@레드리슬링,예은이 확실한 건 요즘 폼과 물 오른건 맞아,130,2026-05-17T10:51:46Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@j1011-f6i,지예은 점점 화가나서 ㅋㅋ,31,2026-05-17T10:47:33Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@염대옥,진짜 대박 웃겨 예은이 ㅋㅋㅋㅋㅋㅋㅋ,35,2026-05-17T10:35:28Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@민트코촐릿,족상 저양반 다틀리는 사짜더만 공중파 나왔네ㅋㅋ,3,2026-05-17T10:24:13Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@diversusreact1627,0:31 양세찬 너무 웃기고 귀엽네요 ㅋㅋㅋㅋㅋㅋㅋㅋ ❤️❤️❤️,1,2026-05-17T10:06:43Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@mssonly,발끈해서 거짓말이라고 하는거 웃기네 ㅋㅋ,234,2026-05-17T10:02:28Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@미크슨,1:08 적잖은 충격에 사례들린 옌니 ㅋㅋㅋㅋ,80,2026-05-17T09:53:57Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@yy1818-z8y,지예은은 무조건 바타하고  결혼해야겠다 방송에서 저렇게 언급많이 되는데 본인들도 결혼전제로 사귀고 있는거같은데 어차피 지예은 기독교라 사주 이런거 안믿을테고,34,2026-05-17T09:51:51Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@장선우-w3p,예은이 결혼운……..?,5,2026-05-17T09:50:16Z
AkJ9XskzUgw,"“거짓말” 지예은, ‘족상가’ 김백문 선생님의 연이은 악재 해석에 발끈♨",@darial7078,화이팅 😅,1,2026-05-17T09:47:32Z
jOlsEx_KwwM,"“얘 봐라?” 양세찬, 외모 부스트 받기 위해 옆자리 사수한 공명에 당황↗",@박성욱-q5k,어제방송도 재밌었어요,0,2026-05-18T11:14:06Z
jOlsEx_KwwM,"“얘 봐라?” 양세찬, 외모 부스트 받기 위해 옆자리 사수한 공명에 당황↗",@드림모닝,공명님 너무 좋았음~! 너무 귀여웡❤❤,2,2026-05-18T05:48:09Z
jOlsEx_KwwM,"“얘 봐라?” 양세찬, 외모 부스트 받기 위해 옆자리 사수한 공명에 당황↗",@allthings_mania,ENGLISH SUBS JUSEYOO,0,2026-05-17T17:41:53Z
jOlsEx_KwwM,"“얘 봐라?” 양세찬, 외모 부스트 받기 위해 옆자리 사수한 공명에 당황↗",@둥근해미친거또떴네,김동현 진짜 너무 귀엽구요 ….,2,2026-05-17T14:57:11Z
jOlsEx_KwwM,"“얘 봐라?” 양세찬, 외모 부스트 받기 위해 옆자리 사수한 공명에 당황↗",@백홍쀼,너무 귀여워ㅠ ㅠ,1,2026-05-17T13:37:53Z
jOlsEx_KwwM,"“얘 봐라?” 양세찬, 외모 부스트 받기 위해 옆자리 사수한 공명에 당황↗",@doyochie,Gongmyung is so cute 🥺,1,2026-05-17T13:23:58Z
jOlsEx_KwwM,"“얘 봐라?” 양세찬, 외모 부스트 받기 위해 옆자리 사수한 공명에 당황↗",@유빈-f9v,공명 진짜 개 귀여움,10,2026-05-17T12:20:11Z
jOlsEx_KwwM,"“얘 봐라?” 양세찬, 외모 부스트 받기 위해 옆자리 사수한 공명에 당황↗",@kyurijung6840,세천이 안져 안져!,4,2026-05-17T10:49:55Z
jOlsEx_KwwM,"“얘 봐라?” 양세찬, 외모 부스트 받기 위해 옆자리 사수한 공명에 당황↗",@diversusreact1627,0:23 양세찬 너무 웃기고 귀엽네요 ㅋㅋㅋㅋㅋㅋㅋㅋ ❤️❤️❤️,14,2026-05-17T10:03:33Z
jOlsEx_KwwM,"“얘 봐라?” 양세찬, 외모 부스트 받기 위해 옆자리 사수한 공명에 당황↗",@유채옥-n6e,"박은채허수경누나 
박은채허다윤누나 
전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현",0,2026-05-17T09:44:54Z
jOlsEx_KwwM,"“얘 봐라?” 양세찬, 외모 부스트 받기 위해 옆자리 사수한 공명에 당황↗",@you...85,귀엽,13,2026-05-17T09:41:37Z
jOlsEx_KwwM,"“얘 봐라?” 양세찬, 외모 부스트 받기 위해 옆자리 사수한 공명에 당황↗",@mocha5078,공명 ..멤버로 가자 너무 자연스럽다,32,2026-05-17T09:40:49Z
jOlsEx_KwwM,"“얘 봐라?” 양세찬, 외모 부스트 받기 위해 옆자리 사수한 공명에 당황↗",@darial7078,0:27 so cute,5,2026-05-17T09:40:30Z
jOlsEx_KwwM,"“얘 봐라?” 양세찬, 외모 부스트 받기 위해 옆자리 사수한 공명에 당황↗",@장선우-w3p,1:23 지예은 발음……….,8,2026-05-17T09:40:09Z
QHpiTmp3pwk,"공명, 가족들이 ‘동생’ 도영에게 대표님이라고 부르는 이유!",@오태식14,역시 연옌 ㅋㅋ 비율남다르네 ㅋㅋ,1,2026-05-18T22:47:32Z
QHpiTmp3pwk,"공명, 가족들이 ‘동생’ 도영에게 대표님이라고 부르는 이유!",@맛동산천국,공명 어깨 깡패네😮,3,2026-05-18T13:33:19Z
QHpiTmp3pwk,"공명, 가족들이 ‘동생’ 도영에게 대표님이라고 부르는 이유!",@jiwontkfkdgo,어깨 밖에 안보여ㅋㅋㅋㅋㅋㅋ 강아지상 안좋아하는데 대체 왜 찾아다니고 있는거야ㅋ기ㅋㅋㅋㅋㅋ,4,2026-05-18T11:53:24Z
QHpiTmp3pwk,"공명, 가족들이 ‘동생’ 도영에게 대표님이라고 부르는 이유!",@박성욱-q5k,어제방송도 잘봤어요,0,2026-05-18T11:10:49Z
QHpiTmp3pwk,"공명, 가족들이 ‘동생’ 도영에게 대표님이라고 부르는 이유!",@user-el4ie1eo9l,몸이 엄청크네,0,2026-05-18T10:28:14Z
